id,gen,plan,cred1,cred1y2,cred1.2y3,cred1234,nac_lug,otros_univ,ocup_rel,sit_labNT,horas,sexto,edad,edad_t,Xfem,Xhijos,Xocup,XeduP,XeduM,XocuP,XocuM,tratamiento,inst,EDA,MC.EDA,carr04,carr11,carr12,carr14,fecing4,fecing11,fecing12,fecing14,fecingEDA,julio,EDAoMCEDA,Xnac_lug,Xhoras,XeduM_num,XeduP_num,Xedu_H,Xsexto,cred1_prop,cred1_2012,cred1y2_prop,cred1y2_2012,cred1.2y3_prop,cred1.2y3_2012,cred1234_prop,cred1234_2012
1529,2015,3. Plan 12   ,50,60,60,60,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,318,0,0,0,0,1,0,NA,NA,5/3/2015,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.555555556,50,0.333333333,60,0.222222222,60,0.166666667,60
1530,2014,3. Plan 12   ,70,130,170,170,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,12,0,0,0,0,1,0,NA,NA,11/2/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.777777778,70,0.722222222,130,0.62962963,170,0.472222222,170
1531,2012,3. Plan 12   ,60,140,190,240,Montevideo,No posee,Está relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Montevideo Privada,18,t17.19,0,0,1,1,2,Asalariado,Asalariado,1,51,0,0,0,0,1,0,NA,NA,6/3/2012,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,2,1,2,Montevideo Privada,0.666666667,60,0.777777778,140,0.703703704,190,0.666666667,240
1532,2013,3. Plan 12   ,0,0,0,0,Montevideo,No posee,Está poco relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,Montevideo Publica,18,t17.19,0,0,1,2,2,Asalariado,Asalariado,1,77,0,0,0,1,1,0,NA,4/2/2013,4/2/2013,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,2,2,2,Montevideo Publica,0,0,0,0,0,0,0,0
1533,2015,3. Plan 12   ,10,10,10,10,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,19,t17.19,0,0,0,1,1,Asalariado,Asalariado,1,202,0,0,0,1,1,0,NA,25/02/2015,25/02/2015,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Montevideo Privada,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
1534,2012,3. Plan 12   ,20,80,120,180,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Privada,19,t17.19,0,0,0,2,2,Dirección,Asalariado,1,314,0,0,0,1,1,1,NA,17/02/2012,17/02/2012,17/02/2012,NA,0,0,Montevideo,No trabaja,2,2,2,Interior Privada,0.222222222,20,0.444444444,80,0.444444444,120,0.5,180
1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1538,2014,3. Plan 12   ,90,170,260,260,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Privada,17,t17.19,1,0,0,2,2,Asalariado,Asalariado,1,49,0,0,0,0,1,0,NA,NA,12/2/2014,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,1,90,0.944444444,170,0.962962963,260,0.722222222,260
1539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,2015,3. Plan 12   ,0,0,0,0,Argentina,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,2,Asalariado,No trabaja,1,381,0,1,0,0,1,0,NA,NA,19/02/2015,NA,NA,0,1,Exterior,No trabaja,2,3,3,Montevideo Privada,0,0,0,0,0,0,0,0
1541,2015,3. Plan 12   ,60,130,130,130,Treinta y Tres,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,1,Asalariado,Asalariado,1,188,0,1,0,1,1,0,NA,9/2/2015,9/2/2015,NA,NA,0,1,Interior,No trabaja,1,1,1,Interior Publica,0.666666667,60,0.722222222,130,0.481481481,130,0.361111111,130
1542,2015,3. Plan 12   ,70,105,105,105,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,2,Asalariado,Asalariado,1,18,0,1,0,0,1,1,NA,NA,2/3/2015,2/3/2015,NA,0,1,Montevideo,No trabaja,2,3,3,Montevideo Privada,0.777777778,70,0.583333333,105,0.388888889,105,0.291666667,105
1543,2015,3. Plan 12   ,90,180,180,180,Colonia,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,1,Asalariado,Asalariado,1,157,0,1,0,0,1,0,NA,NA,9/2/2015,NA,NA,0,1,Interior,No trabaja,1,1,1,Interior Publica,1,90,1,180,0.666666667,180,0.5,180
1544,2013,3. Plan 12   ,0,0,0,0,Tacuarembó,No posee,Está poco relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,UTU Interior,20,t20.22,1,0,1,1,2,Asalariado,No trabaja,1,193,1,0,0,0,1,0,NA,NA,4/3/2013,NA,11/2/2017,0,1,Interior,Trabaja mas de 30 horas,2,1,2,Interior Publica,0,0,0,0,0,0,0,0
1545,2014,3. Plan 12   ,40,80,100,100,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,2,Dirección,Asalariado,1,12,0,0,0,0,1,0,NA,NA,10/2/2014,NA,NA,0,0,Montevideo,No trabaja,2,3,3,Montevideo Privada,0.444444444,40,0.444444444,80,0.37037037,100,0.277777778,100
1546,2014,3. Plan 12   ,20,20,20,20,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,2,2,Dirección,No trabaja,1,381,0,0,0,0,1,0,NA,NA,12/2/2014,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.222222222,20,0.111111111,20,0.074074074,20,0.055555556,20
1547,2015,3. Plan 12   ,10,20,20,20,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,3,Asalariado,Asalariado,1,214,0,1,0,1,1,0,NA,18/02/2015,18/02/2015,NA,NA,0,1,Montevideo,No trabaja,3,1,3,Interior Publica,0.111111111,10,0.111111111,20,0.074074074,20,0.055555556,20
1548,2015,3. Plan 12   ,0,0,0,0,Florida,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Interior Publica,20,t20.22,0,0,0,1,1,Asalariado,Asalariado,1,193,0,1,0,0,1,0,NA,NA,4/3/2015,NA,NA,0,1,Interior,No trabaja,1,1,1,Interior Publica,0,0,0,0,0,0,0,0
1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,2013,3. Plan 12   ,80,150,220,285,Canelones,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,357,0,0,0,1,1,0,NA,15/02/2013,15/02/2013,NA,NA,0,0,Interior,No trabaja,3,3,3,Interior Publica,0.888888889,80,0.833333333,150,0.814814815,220,0.791666667,285
1551,2013,3. Plan 12   ,30,80,110,170,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,1,0,0,1,2,Asalariado,Asalariado,1,73,0,0,0,0,1,0,NA,NA,5/2/2013,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Montevideo Publica,0.333333333,30,0.444444444,80,0.407407407,110,0.472222222,170
1552,2015,3. Plan 12   ,15,60,60,60,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,0,0,0,2,3,Dirección,Dirección,1,63,0,1,0,0,1,0,NA,NA,13/02/2015,NA,NA,0,1,Montevideo,No trabaja,3,2,3,Montevideo Privada,0.166666667,15,0.333333333,60,0.222222222,60,0.166666667,60
1553,2014,3. Plan 12   ,50,110,140,140,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,50,0,0,0,0,1,0,NA,NA,11/2/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.555555556,50,0.611111111,110,0.518518519,140,0.388888889,140
1554,2015,3. Plan 12   ,70,110,110,110,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,2,Asalariado,Asalariado,1,16,0,0,0,0,1,0,NA,NA,10/2/2015,NA,NA,0,0,Montevideo,No trabaja,2,3,3,Montevideo Privada,0.777777778,70,0.611111111,110,0.407407407,110,0.305555556,110
1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1556,2015,3. Plan 12   ,75,130,130,130,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,2,3,Asalariado,Asalariado,1,188,0,1,0,0,1,1,NA,NA,3/3/2015,3/3/2015,NA,0,1,Montevideo,No trabaja,3,2,3,Interior Publica,0.833333333,75,0.722222222,130,0.481481481,130,0.361111111,130
1557,2015,3. Plan 12   ,30,70,70,70,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,1,0,0,1,2,Asalariado,Asalariado,1,62,0,1,0,1,1,0,NA,13/02/2015,13/02/2015,NA,NA,0,1,Montevideo,No trabaja,2,1,2,Montevideo Publica,0.333333333,30,0.388888889,70,0.259259259,70,0.194444444,70
1558,2015,3. Plan 12   ,80,170,170,170,Lavalleja,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,3,2,Asalariado,Asalariado,1,306,0,0,0,1,1,0,NA,9/2/2015,9/2/2015,NA,NA,0,0,Interior,No trabaja,2,3,3,Interior Publica,0.888888889,80,0.944444444,170,0.62962963,170,0.472222222,170
1559,2014,3. Plan 12   ,20,30,30,30,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,19,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,83,0,0,0,0,1,0,NA,NA,6/3/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Publica,0.222222222,20,0.166666667,30,0.111111111,30,0.083333333,30
1560,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,15,0,0,0,0,1,0,NA,NA,18/02/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0,0,0,0,0,0,0,0
1561,2014,3. Plan 12   ,70,110,170,170,Durazno,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,3,Asalariado,Asalariado,1,108,0,0,0,0,1,0,NA,NA,10/2/2014,NA,NA,0,0,Interior,No trabaja,3,1,3,Interior Publica,0.777777778,70,0.611111111,110,0.62962963,170,0.472222222,170
1562,2012,3. Plan 12   ,0,0,0,0,Montevideo,Si posee,NA,No corresponde,Trabaja menos de 10 hrs semanales,Interior Publica,18,t17.19,1,0,1,1,1,Asalariado,Asalariado,1,158,0,0,0,1,1,0,NA,17/02/2012,17/02/2012,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,1,1,1,Interior Publica,0,0,0,0,0,0,0,0
1563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1565,2014,3. Plan 12   ,90,170,230,230,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,1,0,0,2,3,Asalariado,Asalariado,1,15,0,0,0,0,1,0,NA,NA,13/02/2014,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Montevideo Privada,1,90,0.944444444,170,0.851851852,230,0.638888889,230
1566,2014,3. Plan 12   ,80,120,190,190,San JosÃ©,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Privada,18,t17.19,1,0,0,NA,NA,Dirección,No trabaja,1,512,0,0,0,0,1,0,NA,NA,12/2/2014,NA,NA,0,0,Interior,No trabaja,NA,NA,NA,Interior Privada,0.888888889,80,0.666666667,120,0.703703704,190,0.527777778,190
1567,2015,3. Plan 12   ,80,150,150,150,Argentina,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,2,2,Asalariado,Dirección,1,302,0,0,0,0,1,0,NA,NA,9/2/2015,NA,NA,0,0,Exterior,No trabaja,2,2,2,Montevideo Privada,0.888888889,80,0.833333333,150,0.555555556,150,0.416666667,150
1568,2012,3. Plan 12   ,10,10,10,10,Colonia,No posee,Está poco relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,UTU Interior,18,t17.19,1,0,1,1,1,Asalariado,Asalariado,1,193,0,0,0,1,1,0,NA,6/3/2012,6/3/2012,NA,NA,0,0,Interior,Trabaja mas de 30 horas,1,1,1,Interior Publica,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
1569,2013,3. Plan 12   ,100,205,270,365,Montevideo,No posee,Está poco relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,18,t17.19,0,0,1,3,2,Asalariado,Asalariado,1,62,0,0,0,1,1,0,NA,8/2/2013,8/2/2013,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,2,3,3,Montevideo Publica,111.111.111.111.111,100,113.888.888.888.889,205,1,270,101.388.888.888.889,365
1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1571,2015,3. Plan 12   ,40,70,70,70,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Privada,18,t17.19,1,0,0,1,3,Asalariado,Asalariado,1,406,0,1,0,1,1,0,NA,3/3/2015,3/3/2015,NA,NA,0,1,Montevideo,No trabaja,3,1,3,Interior Privada,0.444444444,40,0.388888889,70,0.259259259,70,0.194444444,70
1572,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,1,Asalariado,No trabaja,1,357,0,0,0,0,1,0,NA,NA,12/2/2014,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Interior Publica,0,0,0,0,0,0,0,0
1573,2015,3. Plan 12   ,50,50,50,50,Artigas,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Interior Publica,18,t17.19,1,0,0,1,2,Asalariado,Asalariado,1,316,0,0,0,0,1,0,NA,NA,10/2/2015,NA,NA,0,0,Interior,No trabaja,2,1,2,Interior Publica,0.555555556,50,0.277777778,50,0.185185185,50,0.138888889,50
1574,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,21,t20.22,1,0,1,1,1,Asalariado,Asalariado,1,76,0,0,0,0,1,0,NA,NA,12/2/2014,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,1,1,1,Montevideo Publica,0,0,0,0,0,0,0,0
1575,2014,3. Plan 12   ,30,60,80,80,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,50,0,0,0,0,1,0,NA,NA,18/02/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.333333333,30,0.333333333,60,0.296296296,80,0.222222222,80
1576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577,2013,3. Plan 12   ,90,180,250,360,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,19,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,2,0,0,0,0,1,0,NA,NA,4/2/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Publica,1,90,1,180,0.925925926,250,1,360
1578,2015,3. Plan 12   ,70,130,130,130,Maldonado,Si posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Interior Publica,19,t17.19,0,0,0,3,1,Dirección,Asalariado,1,666,0,0,0,0,1,0,NA,NA,3/3/2015,NA,NA,0,0,Interior,No trabaja,1,3,3,Interior Publica,0.777777778,70,0.722222222,130,0.481481481,130,0.361111111,130
1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1580,2015,3. Plan 12   ,60,90,90,90,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Dirección,Asalariado,1,302,0,0,0,0,1,0,NA,NA,10/2/2015,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.666666667,60,0.5,90,0.333333333,90,0.25,90
1581,2014,3. Plan 12   ,80,160,240,240,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,45,0,0,0,0,1,0,NA,NA,10/2/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.888888889,80,0.888888889,160,0.888888889,240,0.666666667,240
1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1583,2014,3. Plan 12   ,10,10,10,10,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Privada,18,t17.19,1,0,0,2,1,Asalariado,Asalariado,1,314,0,0,0,0,1,0,NA,NA,14/02/2014,NA,NA,0,0,Montevideo,No trabaja,1,2,2,Interior Privada,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
1584,2015,3. Plan 12   ,35,100,100,100,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,2,3,Asalariado,Asalariado,1,124,0,1,0,1,1,0,NA,11/2/2015,11/2/2015,NA,NA,0,1,Montevideo,No trabaja,3,2,3,Interior Publica,0.388888889,35,0.555555556,100,0.37037037,100,0.277777778,100
1585,2012,3. Plan 12   ,40,80,110,180,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,1,0,0,2,1,Asalariado,No trabaja,1,85,0,0,0,1,1,0,NA,5/3/2012,5/3/2012,NA,NA,0,0,Montevideo,No trabaja,1,2,2,Montevideo Publica,0.444444444,40,0.444444444,80,0.407407407,110,0.5,180
1586,2013,3. Plan 12   ,10,20,50,100,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,1,0,0,2,1,Asalariado,No trabaja,1,21,0,0,0,1,1,0,NA,4/3/2013,4/3/2013,NA,NA,0,0,Montevideo,No trabaja,1,2,2,Montevideo Privada,0.111111111,10,0.111111111,20,0.185185185,50,0.277777778,100
1587,2015,3. Plan 12   ,20,40,40,40,Canelones,Si posee,No corresponde,Trabajó y busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,2,2,Asalariado,Asalariado,1,124,0,1,0,0,1,0,NA,NA,26/02/2015,NA,NA,0,1,Interior,No trabaja,2,2,2,Interior Publica,0.222222222,20,0.222222222,40,0.148148148,40,0.111111111,40
1588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1589,2014,3. Plan 12   ,30,60,60,60,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Publica,18,t17.19,0,0,0,3,2,Asalariado,Asalariado,1,63,0,0,0,0,1,0,NA,NA,10/2/2014,NA,NA,0,0,Montevideo,No trabaja,2,3,3,Montevideo Publica,0.333333333,30,0.333333333,60,0.222222222,60,0.166666667,60
1590,2014,3. Plan 12   ,20,20,20,20,Canelones,No posee,Está poco relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Interior Publica,18,t17.19,1,0,1,1,1,Asalariado,Asalariado,1,214,0,0,0,1,1,0,NA,12/2/2014,12/2/2014,NA,NA,0,0,Interior,Trabaja menos de 30 horas,1,1,1,Interior Publica,0.222222222,20,0.111111111,20,0.074074074,20,0.055555556,20
1591,2014,3. Plan 12   ,60,170,250,250,Montevideo,No posee,Está poco relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Montevideo Publica,18,t17.19,1,0,1,3,3,Asalariado,Asalariado,1,69,0,0,0,1,1,0,NA,20/02/2014,20/02/2014,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,3,3,3,Montevideo Publica,0.666666667,60,0.944444444,170,0.925925926,250,0.694444444,250
1592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,2015,3. Plan 12   ,50,90,90,90,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,0,0,0,2,3,Asalariado,Asalariado,1,73,0,0,0,0,1,0,NA,NA,23/02/2015,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Montevideo Publica,0.555555556,50,0.5,90,0.333333333,90,0.25,90
1594,2012,3. Plan 12   ,90,160,230,310,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,0,0,0,3,2,Asalariado,Asalariado,1,69,0,0,0,0,1,0,NA,NA,13/02/2012,NA,NA,0,0,Montevideo,No trabaja,2,3,3,Montevideo Publica,1,90,0.888888889,160,0.851851852,230,0.861111111,310
1595,2012,3. Plan 12   ,60,100,110,140,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,1,2,Asalariado,No trabaja,1,21,0,0,0,0,1,0,NA,NA,16/02/2012,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Montevideo Privada,0.666666667,60,0.555555556,100,0.407407407,110,0.388888889,140
1596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1597,2012,3. Plan 12   ,70,150,180,250,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,19,t17.19,1,0,0,2,2,Asalariado,Asalariado,1,356,0,0,0,1,1,0,NA,6/2/2012,6/2/2012,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.777777778,70,0.833333333,150,0.666666667,180,0.694444444,250
1598,2015,3. Plan 12   ,90,190,190,190,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,381,0,0,0,0,1,0,NA,NA,10/2/2015,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,1,90,105.555.555.555.556,190,0.703703704,190,0.527777778,190
1599,2015,3. Plan 12   ,40,85,85,85,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,17,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,53,0,0,0,0,1,1,NA,NA,18/02/2015,21/07/2016,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.444444444,40,0.472222222,85,0.314814815,85,0.236111111,85
1600,2013,3. Plan 12   ,90,180,220,250,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,17,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,48,0,0,0,0,1,0,NA,NA,7/2/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,1,90,1,180,0.814814815,220,0.694444444,250
1601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
